,0,1
755,scottdodd,justin_fenton
756,scottdodd,AndyShain
757,scottdodd,MMbekeani
758,scottdodd,tbartelme
759,scottdodd,joey_cranney
760,scottdodd,EdyHaney
761,scottdodd,CrimeReads
762,scottdodd,praddenkeefe
763,scottdodd,RCKonrad
764,scottdodd,RDunhamDPIC
765,scottdodd,fstockman
766,scottdodd,EvidenceProf
767,scottdodd,WMSC
768,scottdodd,JeffSGoldman
769,scottdodd,WatsonJoshuaR
770,scottdodd,rklein90
771,scottdodd,miwine
772,scottdodd,JoeKGoldstein
773,scottdodd,Meagan_Flynn
774,scottdodd,Taniel
775,scottdodd,Justice_Collab
776,scottdodd,miriamkrinsky
777,scottdodd,TomJackmanWP
778,scottdodd,SeanPlambeck
779,scottdodd,CorbettNYT
780,scottdodd,Lkatzenberg
781,scottdodd,johnismay
782,scottdodd,MontclairSCM
783,scottdodd,KeithStrudler
784,scottdodd,Emma_Dumain
785,scottdodd,BenWeiserNYT
786,scottdodd,sergenyt
787,scottdodd,KateGiammarise
788,scottdodd,richelord
789,scottdodd,eramshaw
790,scottdodd,nixonron
791,scottdodd,JCM21
792,scottdodd,itsmelissabrown
793,scottdodd,ByClaudiaVargas
794,scottdodd,writerkimcarter
795,scottdodd,jaweedkaleem
796,scottdodd,YAppelbaum
797,scottdodd,anna_orso
798,scottdodd,sarambsimon
799,scottdodd,chesaboudin
800,scottdodd,katierosequandt
801,scottdodd,margar45
802,scottdodd,JustinMitchell_
803,scottdodd,CAnitaLee1
804,scottdodd,SarahLustbader
805,scottdodd,TangLATimes
806,scottdodd,jessewegman
807,scottdodd,radleybalko
808,scottdodd,ihsana76
809,scottdodd,chronic_jordan
810,scottdodd,lbw622
811,scottdodd,anblanx
812,scottdodd,StoltzeFrankly
813,scottdodd,gabrieldance
814,scottdodd,thenexttodie
815,scottdodd,ultracasual
816,scottdodd,kevrector
817,scottdodd,ctlong1
818,scottdodd,CarolLeonnig
819,scottdodd,AshaRangappa_
820,scottdodd,tatianacraine
821,scottdodd,raju
822,scottdodd,rgoodlaw
823,scottdodd,AmyEGardner
824,scottdodd,PostRoz
825,scottdodd,rachelweinerwp
826,scottdodd,JeffreyToobin
827,scottdodd,amarimow
828,scottdodd,jjouvenal
829,scottdodd,markberman
830,scottdodd,JohnJLennon1
831,scottdodd,ErinMurphysLaw
832,scottdodd,BCunninghamN
833,scottdodd,PreetBharara
834,scottdodd,DevinCow
835,scottdodd,karenkho
836,scottdodd,caryaspinwall
837,scottdodd,ryanchittum
838,scottdodd,UdiACLU
839,scottdodd,IzzieRamirez
840,scottdodd,KristiEaton
841,scottdodd,TheCrimeReport
842,scottdodd,JTravis48
843,scottdodd,JohnJayPres
844,scottdodd,PizaEric
845,scottdodd,JohnJayResearch
846,scottdodd,PatcohenNYT
847,scottdodd,jtaylornyt
848,scottdodd,StacyCowley
849,scottdodd,waltmossberg
850,scottdodd,WesleyLowery
